,MTFCC,OID,LNDMRKNS,BASENAME,NAME,LSADC,FUNCSTAT,AREALAND,AREAWATER,CENTLAT,CENTLON,INTPTLAT,INTPTLON,Street Address,City,State,Zip Code
5633,K1236,1104492487876,,Tippecanoe County Community Corrections,Tippecanoe County Community Corrections,,,11233,,40.4574039,-86.8761481,40.4574039,-86.8761481,2800 North 9th Street,Lafayette,IN,47904
5634,K1236,1104492487415,,Tippecanoe County Sheriff's,Tippecanoe County Sheriff's Ofc,,,31634,,40.4480052,-86.8817494,40.4480052,-86.8817494,2640 Duncan Road,Lafayette,IN,47904
5635,K1237,1104492783323,,Tipton Correctional,Tipton Correctional Ctr,,,206260,372.0,38.6677858,-92.7793565,38.6675589,-92.7799761,619 North Osage Avenue,Tipton,MO,65081
5636,K1236,1104492442569,,Tipton County Sheriff's,Tipton County Sheriff's Ofc,,,5198,,40.2805612,-86.0424317,40.2805612,-86.0424317,211 South West Street,Tipton,IN,46072
5637,K1236,1104492739173,,Tipton County Sheriffs,Tipton County Sheriffs Ofc,,,103900,,35.5432965,-89.6512846,35.5432965,-89.6512846,1801 South College Street,Covington,TN,38019
5638,K1236,1104690853011,,Tishomingo County,Tishomingo County Detention Ctr,,,8027,,34.8054714,-88.2037117,34.8054714,-88.2037117,1107 Maria Lane,Iuka,MS,38852
5639,K1236,1104482546621,,Titus County,Titus County Jail,,,8471,,33.1546529,-94.9709985,33.1546529,-94.9709985,304 South Van Buren Avenue,Mount Pleasant,TX,75455
5640,K1236,1104499205659,,Todd County,Todd County Detention Ctr,,,4379,,36.8072866,-87.1535167,36.8072866,-87.1535167,201 East McReynolds Drive,Elkton,KY,42220
5641,K1236,1104699403157,,Todd County Sheriff's,Todd County Sheriff's Ofc,,,7635,,45.972396,-94.86101,45.972396,-94.86101,119 3rd Street South,Long Prairie,MN,56347
5642,K1236,1104474540831,,Todd Road Jail,Todd Road Jail Faclty,,,246986,,34.3102319,-119.1123171,34.3102319,-119.1123171,600 Todd Road,Santa Paula,CA,93060
5643,K1236,1104486539948,,Tohono O'Odham Tribal Justice,Tohono O'Odham Tribal Justice Ctr,,,38869,,31.9150204,-111.8804388,31.9150204,-111.8804388, Main Road,Sells,AZ,85634
5644,K1237,1104493634441,,Toledo Correctional,Toledo Correctional Instn,,,204173,,41.6806399,-83.5115015,41.6806399,-83.5115015,2001 East Central Avenue,Toledo,OH,43608
5645,K1236,1104482595288,,Tom Green County,Tom Green County Jail,,,12788,,31.463477,-100.4399115,31.463477,-100.4399115,122 West Harris Avenue,San Angelo,TX,76903
5646,K1235,1104482596856,,Tom Green County Juvenile Justice,Tom Green County Juvenile Justice Ctr,,,14235,,31.4720956,-100.4642877,31.4720956,-100.4642877,1253 West 19th Street,San Angelo,TX,76903
5647,K1237,1104482901908,,Tomoka Correctional,Tomoka Correctional Instn,,,450782,,29.15122,-81.1566737,29.15122,-81.1566737,3950 Tiger Bay Road,Daytona Beach,FL,32124
5648,K1237,1104482903059,,Tomoka Work,Tomoka Work Cp,,,107765,,29.1563089,-81.1594524,29.1563089,-81.1594524,3950 Tiger Bay Road,Daytona Beach,FL,32124
5649,K1236,1104699610321,,Tompkins County,Tompkins County Jail,,,17993,,42.4926373,-76.4669485,42.4926373,-76.4669485,779 Warren Road,Ithaca,NY,14850
5650,K1236,1104699106522,,Tonkawa,Tonkawa Police Dept,,,1834,,36.6772178,-97.3089093,36.6772178,-97.3089093,110 East Noc Drive,Tonkawa,OK,74653
5651,K1237,1104480733306,,Tonopah Conservation Camo,Tonopah Conservation Camo,,,126881,,38.1686434,-117.1057847,38.1686434,-117.1057847, Conservation Camp Road,,NV,
5652,K1236,1104487308434,,Tooele County Courthouse,Tooele County Courthouse Complx,,,41873,,40.5292874,-112.2970147,40.5292874,-112.2970147,47 South Main Street,Tooele,UT,84074
5653,K1236,1104475429363,,Toole County Public Safety,Toole County Public Safety Faclty,,,7390,,48.5071958,-111.8557708,48.5071958,-111.8557708,235 North Marias Avenue,Shelby,MT,59474
5654,K1237,1104492516122,,Topeka,Topeka Corr Faclty,,,366217,,39.0405963,-95.6256866,39.0405963,-95.6256866,815 Southeast Rice Road,Topeka,KS,66607
5655,K1236,1104475170004,,Toppenish City,Toppenish City Jail,,,2817,,46.3752797,-120.3100985,46.3752797,-120.3100985,1 West 1st Avenue,Toppenish,WA,98948
5656,K1236,1104474261324,,Torrance County Detention,Torrance County Detention Faclty,,,109794,,34.7675131,-106.018361,34.7675131,-106.018361,209 County Road A049,Estancia,NM,87016
5657,K1236,1104696129827,,Towns County,Towns County Jail,,,25146,,34.9841202,-83.8288972,34.9841202,-83.8288972,4070 Georgia 339,Young Harris,GA,30582
5658,K1236,1104474636519,,Traill County,Traill County Courthouse,,,18291,,47.4036188,-97.0639347,47.4036188,-97.0639347,114 West Caledonia Avenue,Hillsboro,ND,58045
5659,K1236,1104691864705,,Transylvania County Sheriff's,Transylvania County Sheriff's Ofc,,,36060,,35.2638178,-82.7135497,35.2638178,-82.7135497,301 Morris Road,Brevard,NC,28712
5660,K1236,1104699403868,,Traverse County Sheriff's,Traverse County Sheriff's Ofc,,,4219,,45.8065383,-96.4929378,45.8065383,-96.4929378,702 2nd Avenue North,Wheaton,MN,56296
5661,K1236,1104483666867,,Travis County Correctional,Travis County Correctional Complx,,,542055,,30.1991212,-97.6458776,30.1991212,-97.6458776,3614 Bill Price Road,Del Valle,TX,78617
5662,K1236,1104483655588,,Travis County,Travis County Jail,,,11807,,30.2736946,-97.7463316,30.2736946,-97.7463316,1005 Nueces Street,Austin,TX,78701
5663,K1237,1104483680756,,Travis County State,Travis County State Jail,,,159543,,30.2693558,-97.6463791,30.2693558,-97.6463791,8101 Farm to Market 969,Austin,TX,78724
5664,K1236,1104492525775,,Trego County,Trego County Jail,,,3849,,39.0266107,-99.8828087,39.0266107,-99.8828087,525 Warren Avenue,WaKeeney,KS,67672
5665,K1235,1104492526057,,Trego County Regional Juvenile,Trego County Regional Juvenile Detention Ctr,,,23584,,39.01316,-99.8725816,39.01316,-99.8725816,709 South 13th Street,WaKeeney,KS,67672
5666,K1236,1104474755511,,Trempealeau County Sheriff,Trempealeau County Sheriff,,,13674,,44.3668548,-91.3173967,44.3668548,-91.3173967,36245 Main Street,Whitehall,WI,54773
5667,K1237,1104691949673,,Trenton Correctional,Trenton Correctional Instn,,,183466,,33.7141548,-81.8411799,33.7141548,-81.8411799, Unnamed Road,Trenton,SC,29847
5668,K1236,1104690694192,,Trenton,Trenton Police Dept,,,2026,,42.1397489,-83.1786246,42.1397489,-83.1786246,2872 West Jefferson,Trenton,MI,48183
5669,K1236,1104696143760,,Treutlen County,Treutlen County Jail,,,18698,,32.3627468,-82.5999728,32.3627468,-82.5999728,530 Cascade Circle,Soperton,GA,30457
5670,K1237,1104696141624,,Treutlen Probation,Treutlen Probation Detention Ctr,,,51643,,32.3621183,-82.6022082,32.3621183,-82.6022082,401 Cascade Circle,Soperton,GA,30457
5671,K1236,1104493162972,,Tri County Regional,Tri County Regional Jail,,,42501,,40.0822086,-83.5526687,40.0822086,-83.5526687,4099 Ohio 559,Mechanicsburg,OH,43044
5672,K1237,1104475143977,,Tri-Cities Work Release,Tri-Cities Work Release,,,6570,,46.2098607,-119.1084293,46.2098607,-119.1084293,524 East Bruneau Avenue,Kennewick,WA,99336
5673,K1236,1104475396703,,Tri-County,Tri-County Detention Ctr,,,63648,,37.2702094,-89.1642392,37.2702094,-89.1642392,1026 Shawnee College Road,Ullin,IL,62992
5674,K1237,1104690782962,,Trinidad,Trinidad Corr Faclty,,,233637,,37.3003577,-104.2860548,37.3003577,-104.2860548, County Road 95,Trinidad,CO,81082
5675,K1236,1104482735687,,Trinity County,Trinity County Jail,,,7058,,31.0560854,-95.127157,31.0560854,-95.127157,209 West 1st Street,Groveton,TX,75845
5676,K1236,1104474401442,,Trinity County,Trinity County Jail,,,6983,,40.7363314,-122.9461663,40.7363314,-122.9461663,101 Memorial Drive,Weaverville,CA,96093
5677,K1235,1104483938556,,Trinity County Juvenile,Trinity County Juvenile Hall,,,9226,,40.7496596,-122.9239442,40.7496596,-122.9239442,333 Tom Bell Road,Weaverville,CA,96093
5678,K1237,1104474441253,,Trinity River Conservation,Trinity River Conservation Cp,,,31039,,40.789879,-122.8039506,40.789879,-122.8039506,3325 Pettijohn Road,Lewiston,CA,96052
5679,K1235,1104474640353,,Trinity Youth Services,Trinity Youth Services,,,52856,,34.0580941,-117.0279856,34.0580941,-117.0279856,35594 Balsa Street,Yucaipa,CA,92399
5680,K1235,1104692374558,,Trough Creek Youth Forestry Camp No 3,Trough Creek Youth Forestry Camp No 3,,,69016,,40.3108386,-78.121627,40.3108386,-78.121627,2 Paradise Road,Todd,PA,16685
5681,K1236,1104696163706,,Troup County,Troup County Prison,,,64029,,32.9883128,-85.0034781,32.9883128,-85.0034781,2508 Hamilton Road,LaGrange,GA,30241
5682,K1236,1104696164427,,Troup County Sheriff's,Troup County Sheriff's Ofc,,,64372,,32.9881795,-85.0065961,32.9881795,-85.0065961,100 Sam Walker Drive,LaGrange,GA,30241
5683,K1236,1104492934314,,Trousdale County Sheriffs,Trousdale County Sheriffs Dept,,,6728,,36.390692,-86.1640311,36.390692,-86.1640311,315 East Main Street,Hartsville,TN,37074
5684,K1236,1104486515400,,Troy,Troy City Hall,,,1342,,48.4630371,-115.890821,48.4630371,-115.890821,301 North 3rd Street,Troy,MT,59935
5685,K1236,1104486349594,,Troy,Troy Police Dept,,,6907,,31.8081835,-85.9693517,31.8081835,-85.9693517,300 East Elm Street,Troy,AL,36081
5686,K1237,1104493459326,,Trumbull Correctional,Trumbull Correctional Instn,,,596032,,41.2316253,-80.885998,41.2316253,-80.885998, Unnamed Road,Leavittsburg,OH,44430
5687,K1236,1104493459611,,Trumbull County Adult Justice,Trumbull County Adult Justice Ctr,,,7722,,41.2380355,-80.8187397,41.2380355,-80.8187397,120 High Street Northwest,Girard,OH,44420
5688,K1235,1104493459670,,Trumbull County Juvenile,Trumbull County Juvenile Detention Ctr,,,14724,,41.2344031,-80.8208746,41.2344031,-80.8208746,220 Main Avenue Southwest,Warren,OH,44481
5689,K1236,1104475063919,,Trumbull,Trumbull Police Dept,,,11523,,41.234375,-73.2186637,41.234375,-73.2186637,158 Edison Road,Trumbull,CT,06611
5690,K1236,1104486518187,,Trussville,Trussville Police Dept,,,7235,,33.6208971,-86.6026222,33.6208971,-86.6026222,129 Main Street,Trussville,AL,35173
5691,K1236,1104485265518,,Truxton Canon Adult,Truxton Canon Adult Detention Ctr,,,5109,,35.5265012,-113.423395,35.5265012,-113.423395,947 Rodeo Way,Peach Springs,AZ,86434
5692,K1237,1104471848605,,Tucker Unit,Tucker Unit,,,106392,,34.4393519,-91.9095897,34.4393519,-91.9095897, Unnamed Road,England,AR,72046
5693,K1238,1104486539485,,Tucson Residential Re-Entry,Tucson Residential Re-Entry Ctr,,,9439,,32.1346096,-110.9566963,32.1346096,-110.9566963,6420 South Park Avenue,Tucson,AZ,85706
5694,K1236,1104474378637,,Tulare County Correctional,Tulare County Correctional Complx,,,102013,,36.4561728,-119.3210676,36.4561728,-119.3210676,36650 Road 112,Visalia,CA,93291
5695,K1236,1104474383941,,Tulare County Day Reporting,Tulare County Day Reporting Ctr,,,85368,,36.4448636,-119.3212061,36.4448636,-119.3212061, ,,CA,93291
5696,K1236,1104483937275,,Tulare County,Tulare County Jail,,,37601,,36.3287128,-119.317402,36.3287128,-119.317402,2404 West Burrel Avenue,Visalia,CA,93291
5697,K1235,1104474378567,,Tulare County Juvenile Justice,Tulare County Juvenile Justice Faclty,,,228856,,36.4596657,-119.3221413,36.4596657,-119.3221413, ,,CA,93291
5698,K1237,1104482108140,,Tulia Transfer,Tulia Transfer Faclty,,,112252,,34.5309662,-101.81347,34.5309662,-101.81347,4000 Texas 86,Tulia,TX,79088
5699,K1235,1104699699496,,Tulsa County Juvenile,Tulsa County Juvenile Detention Ctr,,,21661,,36.1534409,-96.0193176,36.1534409,-96.0193176,315 South Gilcrease Museum Road,Tulsa,OK,74127
5700,K1236,1104690853068,,Tunica County Sheriff's,Tunica County Sheriff's Ofc,,,16068,,34.6994341,-90.3842287,34.6994341,-90.3842287,5126 Old Mhoon Landing Road,Tunica,MS,38676
5701,K1236,1104474401207,,Tuolumne County,Tuolumne County Jail,,,3084,,37.9841912,-120.3860614,37.9841912,-120.3860614,175 Yaney Avenue,Sonora,CA,95370
5702,K1235,1106048666875,,Tuolumne County Law and Justice,Tuolumne County Law and Justice Ctr,,,195677,,37.9698921,-120.3630406,37.9698921,-120.3630406, ,Sonora,CA,95370
5703,K1237,1104691935135,,Turbeville Correctional,Turbeville Correctional Instn,,,271851,,33.8866241,-80.0817786,33.8866241,-80.0817786,1578 Clarence Coker Highway,Turbeville,SC,29162
5704,K1237,1104699699385,,Turley Residental,Turley Residental Ctr,,,150596,,36.2439239,-95.991257,36.2439239,-95.991257,6101 Martin Luther King Junior Boulevard,Tulsa,OK,74126
5705,K1236,1104696176870,,Turner County,Turner County Jail,,,14255,,31.6860444,-83.6396338,31.6860444,-83.6396338,1301 Industrial Drive,Ashburn,GA,31714
5706,K1236,1104485412914,,Turner Guilford Knight Correctional,Turner Guilford Knight Correctional Ctr,,,77890,,25.8101808,-80.3113549,25.8101808,-80.3113549,7000 Northwest 41st Street,Miami,FL,33166
5707,K1237,1104696178366,,Turner Pre-Release,Turner Pre-Release Ctr,,,53938,,31.6622963,-83.6337688,31.6622963,-83.6337688,514 South Railroad Avenue,Sycamore,GA,31790
5708,K1237,1104492575319,,Turney Center Industrial Complex Annex,Turney Center Industrial Complex Annex,,,270282,,35.3694112,-87.9913191,35.3694112,-87.9913191,245 Carroll Road,Clifton,TN,38425
5709,K1237,110480585404,,Turney Center Industrial,Turney Center Industrial Complx,,,2460799,,35.8318003,-87.686722,35.8318003,-87.686722,1499 R W Moore Memorial Rt Highway,Only,TN,37140
5710,K1235,1104487259014,,Turning Point Family Care,Turning Point Family Care,,,8140,,37.6792088,-113.0817637,37.6792088,-113.0817637,145 North 1550 West,Cedar City,UT,84720
5711,K1236,1104472928935,,Turning Point G Street Residential Re-Entry,Turning Point G Street Residential Re-Entry Ctr,,,3338,,36.7154885,-119.7767887,36.7154885,-119.7767887,2369 South G Street,Fresno,CA,93721
5712,K1237,1104484400672,,Turning Point Work Release,Turning Point Work Release,,,13446,,26.2292702,-80.1304501,26.2292702,-80.1304501,400 Southwest 2nd Street,Pompano Beach,FL,33060
5713,K1235,1104689724445,,Turning Point Youth,Turning Point Youth Ctr,,,74346,,42.9848771,-84.5588543,42.9848771,-84.5588543,101 West Townsend Road,Saint Johns,MI,48879
5714,K1236,1104486423006,,Turtle Mountain Correctional,Turtle Mountain Correctional Ctr,,,18728,,48.8430304,-99.7463307,48.8430304,-99.7463307, Hospital Road,Belcourt,ND,58316
5715,K1236,1104485554051,,Tuscaloosa County,Tuscaloosa County Jail,,,23729,,33.198246,-87.5672092,33.198246,-87.5672092,1600 26th Avenue,Tuscaloosa,AL,35401
5716,K1235,1104485554792,,Tuscaloosa Juvenile,Tuscaloosa Juvenile Detention Ctr,,,19467,,33.152694,-87.5219468,33.152694,-87.5219468,5941 12th Avenue East,Tuscaloosa,AL,35405
5717,K1235,1104690227343,,Tuscarawas Attention,Tuscarawas Attention Ctr,,,35703,,40.4695941,-81.4104028,40.4695941,-81.4104028,241 University Drive Northeast,New Philadelphia,OH,44663
5718,K1236,1104690219626,,Tuscarawas County,Tuscarawas County Jail,,,58175,,40.4562524,-81.4039232,40.4562524,-81.4039232,2295 Reiser Avenue Southeast,New Philadelphia,OH,44663
5719,K1236,1104690221432,,Tuscola County Sheriff's,Tuscola County Sheriff's Ofc,,,7987,,43.4903654,-83.3921098,43.4903654,-83.3921098,420 Court Street,Caro,MI,48723
5720,K1237,1104690221502,,Tuscola Residential Reentry Program,Tuscola Residential Reentry Program,,,109569,,43.4396073,-83.4479561,43.4396073,-83.4479561,2719 Washburn Road,Vassar,MI,48768
5721,K1237,1104485199745,,Tutwiler Prison for Women,Tutwiler Prison for Women,,,62666,,32.5642418,-86.1933985,32.5642418,-86.1933985,8966 U.S. 231,Wetumpka,AL,36092
5722,K1236,1104696223326,,Twiggs County,Twiggs County Jail,,,2251,,32.6875903,-83.3449586,32.6875903,-83.3449586,37 North Ash Street,Jeffersonville,GA,31044
5723,K1238,1104690218741,,Twin County Community Probation,Twin County Community Probation Ctr,,,5534,,41.9398096,-85.6289969,41.9398096,-85.6289969,308 Michigan 86,Three Rivers,MI,49093
5724,K1237,1104755437494,,Twin Falls Community Work,Twin Falls Community Work Ctr,,,13311,,42.5403991,-114.4801611,42.5403991,-114.4801611,594 Washington Street South,Twin Falls,ID,83301
5725,K1236,1104486853909,,Twin Falls County,Twin Falls County Jail,,,30665,,42.5590497,-114.4669968,42.5590497,-114.4669968,425 Shoshone Street East,Twin Falls,ID,83301
5726,K1235,1104483933081,,Twin Oaks Juvenile Development,Twin Oaks Juvenile Development,,,682041,,30.4526382,-83.616081,30.4526382,-83.616081,950 Southwest Greenville Hill's Road,Greenville,FL,32331
5727,K1235,1104474387329,,Twin Pines Ranch,Twin Pines Ranch,,,130001,,33.8693019,-116.7910989,33.8693019,-116.7910989,49500 Twin Pines Road,Banning,CA,92220
5728,K1236,1104690718495,,Twinsburg Government,Twinsburg Government Ctr,,,49783,,41.3189322,-81.4478911,41.3189322,-81.4478911,10075 Ravenna Road,Twinsburg,OH,44087
5729,K1236,1104260193216,,Two Bridges Regional,Two Bridges Regional Jail,,,494759,,43.9762191,-69.7011481,43.9762191,-69.7011481,522 Bath Road,Wiscasset,ME,04578
5730,K1237,1104486604450,,Two Rivers Correctional,Two Rivers Correctional Instn,,,297367,,45.9252522,-119.2613543,45.9252522,-119.2613543,82911 Beach Access Road,Umatilla,OR,97882
5731,K1236,1104476006507,,Two Rivers,Two Rivers Detention Ctr,,,161961,,45.7405587,-107.5992057,45.7405587,-107.5992057,1015 Lessard Avenue,Hardin,MT,59034
5732,K1236,1104471160632,,Tygart Valley Regional,Tygart Valley Regional Jail,,,523633,,38.9406737,-79.9524122,38.9406737,-79.9524122,400 Abbey Road,Belington,WV,26250
5733,K1237,1104692261641,,Tyger River Correctional,Tyger River Correctional Instn,,,210136,,34.7119815,-81.8282162,34.7119815,-81.8282162,286 Prison Road,Enoree,SC,29335
5734,K1236,1104482736349,,Tyler County,Tyler County Jail,,,20980,,30.7817882,-94.4145418,30.7817882,-94.4145418,702 North Magnolia Street,Woodville,TX,75979
5735,K1236,1104748123045,,Tyrrell County,Tyrrell County Courthouse,,,4695,,35.9174532,-76.2519404,35.9174532,-76.2519404,403 Main Street,Columbia,NC,27925
5736,K1237,1104691865025,,Tyrrell Prison Work,Tyrrell Prison Work Frm,,,60797,,35.9576955,-76.2280813,35.9576955,-76.2280813,620 Snell Road,Columbia,NC,27925
5737,K1237,1104755853861,,US Penitentiary Tucson,US Penitentiary Tucson,,,2599625,,32.083013,-110.8664467,32.083013,-110.8664467,9300 South Wilmot Road,Tucson,AZ,85756
5738,K1236,1104690219457,,Uhrichsville,Uhrichsville Police Dept,,,3480,,40.3907675,-81.3430238,40.3907675,-81.3430238,305 East 2nd Street,Uhrichsville,OH,44683
5739,K1236,1104470642958,,Uinta County,Uinta County Detention Ctr,,,16353,,41.2693455,-110.9212127,41.2693455,-110.9212127,1123 East Service Road,Evanston,WY,82930
5740,K1236,1104492571723,,Uintah County,Uintah County Jail,,,49774,,40.4525868,-109.5154883,40.4525868,-109.5154883,641 East 300 South,Vernal,UT,84078
5741,K1237,1104699608980,,Ulster,Ulster Corr Faclty,,,207133,,41.7437419,-74.3563806,41.7437419,-74.3563806,750 Berme Road,High Falls,NY,12440
5742,K1236,1104699609034,,Ulster County,Ulster County Jail,,,24199,,41.9150864,-74.0206787,41.9150864,-74.0206787,63 Golden Hill Drive,Kingston,NY,12401
5743,K1236,1104486609931,,Umatilla County,Umatilla County Jail,,,17419,,45.6735804,-118.8431222,45.6735804,-118.8431222,4700 North West Pioneer Place,Pendleton,OR,97801
5744,K1235,1104487288851,,Umatilla County Juvenile Division,Umatilla County Juvenile Division,,,57813,,45.6694762,-118.7711808,45.6694762,-118.7711808,817 Southeast 13th Street,Pendleton,OR,97801
5745,K1236,1104483725702,,Unalaska City,Unalaska City Jail,,,2341,,53.8713539,-166.5414976,53.8713539,-166.5414976,29 Safety Way,Unalaska,AK,99685
